customer_tweet_id,customer_text,response_text
343053,@123813 @103975 Lo van a transmitir por @123813 ???,"@197670 Hola Antonio, puedes encontrar la programación del Thursday Night Football en este enlace: https://t.co/aRaE2X9cg1. ❤🏈 ^DA"
343056,@AmazonHelp Aber bei euch wird ja die Blu-Ray bewertet und nicht der Kinofilm.,@197671 Dein Feedback zu dieser Handhabung geben wir gerne an die zuständigen Kollegen weiter. Gruß ^MH
343057,@116316 ihr solltet mal dafür sorgen das man Artikel die noch nicht erschienen sind (wie zB den aktuellen Justice League Film als Blu-Ray) nicht bewerten kann. Warum geht das überhaupt schon? Wo ist da der Sinn?,"@197671 Der Film an sich kann bewertet werden, wenn man diesen schon im Kino gesehen hat. Gruß ^MH"
343061,@AmazonHelp what an utter waste of packaging... rip the environment https://t.co/C2KK16kUe3,"@197672 We appreciate your feedback for the packaging of your order, Elliot! I'd like to get this sent over to the correct team for improvemet. When you have the chance, please provide more details on the issue here: https://t.co/Un7xaW1bvG ^VB"
343063,"Just watched an @115821 driver put my packages on my porch, take a photo, walk away, then turn around, return to my porch and take the packages. What’s up with that @AmazonHelp? Haven’t heard anything from cust service email. https://t.co/EINyVQzf4t",@197673 I'm very sorry for the poor experience! I would like one of our Social Media specialists to look into this with you. Please provide the information that is requested here: https://t.co/VDh33wgLEz so we can get this escalated to the proper team. ^ZW
343066,"@AmazonHelp I am sure, you can contact the seller and ask them to exchange the product, but you will not do it.","@197674 We're sorry for the experience, Rahul. But unfortunately, remorse returns are not accepted and we will not be able to communicate with seller asking to exchange the product. Your understanding in this regard will be highly appreciated. ^SM"
343068,"@AmazonHelp You dont know how upset I am, i finally found a phone that was perfect for me, and your seller and your policy fooled me. 
You will understand only when this will happen with you.","@197674 Returns &amp; replacements are an available option for mobiles under return window period in case, you have received a damaged or defective device. Remorse returns are not accepted. Policy can be referred here: https://t.co/gYYDFKUNPY ^MJ"
343071,"@AmazonHelp Then its time you change your policies.. Really, Pathetic service from Amazon",@197674 I get you being upset. I'll be sure to forward your feedback internally. ^MK
343073,@115850 Please tell me if you can help or not.,"@197674 As mentioned earlier, once an order is placed, we wouldn't be able to make any changes to it. ^KA"
343076,"@AmazonHelp no, sorry, the two packages that didn’t arrive Friday are from ONTRAC","@197675 Thanks for clarifying. In that case, we'd like for you to contact us by phone or chat here: https://t.co/hApLpMlfHN ^MG"
343078,"@AmazonHelp for both orders they were ONTRAC, and the one thing that arrived was from AMZL US","@197675 It sounds like the missing package from Friday, is the one from AMZL US? If so, please provide us the order number here: https://t.co/hlPMqZWVKL and we'll look into it further. ^MG"
343080,"@AmazonHelp been over 36 hours, still no package",@197675 Who's the carrier listed for the order: https://t.co/Y5jpI9gRhE ^DO
343083,"@AmazonHelp did a chat, didn’t get much info, just that the person would watch our case. No package has arrived yet",@197675 Please let us know if you don't receive it in 36 hours.  ^KB
343085,@AmazonHelp oh is there no live chat?,@197675 You can contact us via chat by selecting an issue using the link that was previously provided. The option for a chat will pop up at the bottom of the screen.  ^FJ
343087,@AmazonHelp did all of those already,@197675 Thank you for the update! We'd love to take a look into available options via phone or chat here: https://t.co/hApLpMlfHN ^ML
343089,"@AmazonHelp In the app it says my package was delivered, but it’s not here..  please help!",@197675 Yikes! Have you tried the steps listed here: https://t.co/osc40IHmNe for locating your package? Keep us posted! ^TN
343091,"@AmazonHelp I connected over there but same response..
@115821 you are not more than a dick head","@197676 I'm sorry for the limitations with the return pick up. Shipping charges will be covered if you email us the return bill, refunds will be issued once you self ship the order to us. ^MJ"
343092,"@AmazonHelp Upset🙄 it's an used product and dusty too..
You could have taken an action against the seller",@197676 I get your disappointment. Kindly connect with us here: https://t.co/vlvfJr4nN9  we'll check this for you. ^SG
343096,"@115850 used and dusty product delivered by amazon.
Worst experience.. https://t.co/zVx6f6yJ44",@197676 We're sorry to see you upset with the order received. You can check the available options to return the item here: https://t.co/4o5PqP90vH. ^MO
343099,"@AmazonHelp I think it’s because the fire for kids unlimited isn’t kicking in on either device, only lets me try on one of the two devices I bought and it says it’s only 1 months Free trial and not 12 months??",@197677 Thank you for the additional information. We'd like to take a closer look at this situation with you.  Could you reach out to us here:  https://t.co/hApLpMlfHN and we'll be happy to work through additional troubleshooting steps with you. We're here to help! ^AZ
343103,"@AmazonHelp Hi there, it won’t let me put in a UK 🇬🇧 number?",@197677 Very sorry for the misdirecting link. Contact us here: https://t.co/JzP7hlA23B ^SK
343100,@AmazonHelp any idea why the images don’t show up on my Fire Kids 8? Tried looking it up on the internet but can’t see why? Thanks https://t.co/5xGyjOvUbR,@197677 I'm sorry your images are not showing up. Have you tried the troubleshooting steps shown here: https://t.co/YO1DFefzbQ ^JF
343106,@AmazonHelp But is it not a dodgy hack?!,@197678 I can appreciate your concern. Let us take a look with real time support by phone or chat. You can choose either from here:  https://t.co/JzP7hlA23B ^CH
343108,@115830 why does it say I'm called stephen when I sign into my account?!,"@197678 That's odd! No worries, Caitlin - let's follow the steps found here to edit the name on your account: https://t.co/H8PvzSR7n4 ^FD"
343110,"@AmazonHelp Hi, I've just had a notification to say my parcel has been delivered to my front door, but there is nothing anywhere","@197679 I'm sorry to hear your parcel is not with you, Olivia! Here's some tips that should help locate it: https://t.co/OFpVXCxAGy. Let us know if that works! ^CS"
343112,"@115851 @103974 @117634 Kindle is one of the top things I ever owned. Thank you for it, @115821.",@197680 Glad to see you happy with the device. Appreciate your interest. ^MJ
343128,@AmazonHelp Yes i have emailed them with no reply!,"@197681 Hi, Sally! I'm sorry that you're having trouble with your Marketplace order. If it has been more than two business days since you reached out the seller, with no response, then you should file a claim. Please use this link for instructions: https://t.co/YFoJ5aaZ72 ^SP"
343130,"@AmazonHelp Think it was from marketplace seller, it lists a conpany name anyway.",@197681 Have you tried to reach out to the seller to check the status of the parcel? We'd like to help! ^ZW
343132,"@AmazonHelp Expected by 30th october, dispatched.. i also ordered another parcel which says the same but it arrived no problem.","@197681 Could you check here, https://t.co/aaDyEz1VgE and tell me if the item was coming from our fulfillment center or from a Marketplace seller?
^AV"
343135,@AmazonHelp my parcel hasnt turned up over two weeks after expected delivery date.. really need it for this friday night!! #dissapointed,@197681 Oh no! So sorry for the delay! What is the current order status shown here:  https://t.co/aaDyEz1VgE ^AD
343137,"@AmazonHelp @116928 una pregunta tengo miedo de comprar una tableta gráfica ya que es mucho dinero y no se si funcionaria, si no funciona me devuelven el dinero o me cambian por otra? Me quedaria mas tranquila saberlo antes de comprarla, Gracias. 😊","@197682 Hola Maria, espero que te encuentres bien. Respecto a tu consulta, puedes conocer más sobre nuestra política de devoluciones, aquí: https://t.co/np7zjQ23u0. ^DA"
343139,Me pregunto si el Black Friday también estará en @116875,"@197683 Hola Eduardo. Por el momento no tenemos información al respecto. Cualquier novedad será anunciada en nuestra página web. ¡Mantente atento! 👀😀
Saludos, 
^DB"
343141,"@AmazonHelp Contacte a su servicio al cliente y me dicen que espere 4 días más ""a ver si llega"" por eso mi insatisfacción de smpgr Prime si me dan trato como cliente normal. Mal Amazon, cada día están peor","@197684 Eber, por favor, mantennos informados. Puedes reportar lo sucedido mediante el siguiente enlace: https://t.co/qjpXgZ6jUh ^HC"
343144,@AmazonHelp Para eso mejor dejo de pagar PRIME y que me entreguen cuando quieran 😒😒,"@197684 Eber, lamentamos el inconveniente. ¿Has conseguido hablar con la compañía de transporte para verificar lo que ocurrió con tu pedido? ^DA"
343146,"@AmazonHelp No soy nuevo en esto, sigo esperando??? https://t.co/kkWMMtykUQ","@197684 Lo ideal sería esperar, si no lo recibes puedes contactar directamente al Servicio al Cliente para que revisen tu pedido con más detalle, ya que por este medio no contamos con acceso a tu cuenta.
Puedes acceder a este enlace: https://t.co/beR78zMMYB
^FQ"
343148,"@116875 Hola soy usuario Prime y tenía programada una entrega para hoy y aún nada, que procede? Que pasa con el excelente servicio que solían tener?","@197684 ¡Hola Eber! Lamento mucho el inconveniente. ¿Has revisado el seguimiento del pedido?
¡Saludos!
^FQ"
343666,"@AmazonHelp I just gave you the tracking number. Go to your data base, not Twitter, and hunt the damn thing down. I pay Prime. I expect Prime service",@197797 We'd like our team to look into this. Please send us your info using the following secure link: https://t.co/1mNXSsV1xa ^GR
343668,@AmazonHelp You guys had no problem charging my account right away.,@197797 We're unable to access your account via Twitter. We can look into options in real-time here: https://t.co/hApLpMlfHN ^SK
343671,@115821 My package has been arriving since 8 Fri night. Is someone walking this thing cross country? I pay for prime and this is ridiculous https://t.co/UiacWx0VFv,"@197797 I'm sorry for the delay, that's frustrating! Do the tracking details show any updates or delay scans? Keep us posted. ^EA"
343673,@AmazonHelp Donc là oui je suis pas super content.😡,@136727 Je suis désolée pour cela. Du moment que le colis est retourné pour le transporteur donc le remboursement sera déclenché. ^SB
343674,@AmazonHelp Sur le suivi (et le SAV) m'ont indiqué que ce sera de retour chez Amazon. Mais en attendant j'ai 540€ en moins sur mon compte pour rien.,@136727 Pour quelle raison le colis a été retourné à l'expéditeur ? ^ASZ
343680,"@AmazonHelp D'après le SAV Amazon c'était soit Amazon soit moi qui aurait demandé  ce retour, hors ce n'est pas le cas.","@136727 N'ayant pas accès à votre compte via Twitter, afin que je puisse vérifier merci de remplir ce lien : https://t.co/HtUowg2UGX .^ASZ"
343683,@AmazonHelp Voilà.,@136727 Bien reçu. ^ASZ
343675,@AmazonHelp Sur ce coup SAV 0. Aucune aide si ce n'est d'attendre un remboursement quand Colis privé aura déposé le colis chez vous.,@136727 Vous ont-ils confirmé que le colis sera retourné à Amazon ? ^MA
343688,"@AmazonHelp Et rebelote, colis retourné à l'expéditeur !!! C'était prévisible.",@136727 Désolée d'apprendre cela :/ l'avez-vous signalé à notre SAV ? ^SN
343692,@AmazonHelp Bon et bien on m'a demandé d'attendre. On m'a offert 5€ tout de même. Ce qui est sympa.,"@136727 J'espère que vous le recevrez bientôt, très bonne journée. ^ASZ"
343695,@AmazonHelp Je suis avec eux par chat. Merci.^^,@136727 Entendu :) Tenez-nous au courant s'il vous plaît. ^SA
343697,@AmazonHelp Ca indique qu'il est arrivé à l'agence régionale. Hors ça devait m'être livré aujourd'hui (je suis en premium).,@136727 L'avez-vous signalé à notre service client je vous prie? ^SA
343700,"@120533 @120534 Et aller, on m'annonce déjà 1 retard. Comme la dernière fois, sauf que là c'est 1 commande à 500€, pas 1 film à 20€.","@136727 Bonjour, navrée pour cela. Qu'indique le suivi de votre colis s'il vous plaît? ^SA"
343704,Not sure about pulling up to find an amazon delivery driver staring in your windows..,@197798 We'd like to look into this. Please send us your information and any additional details here: https://t.co/oaCprAzFtO ^LI
343706,First Bad experience in @115850 shopping. I think the seller should have used some cushioning for these products. https://t.co/DDD21fTEMa,@197799 I'm sorry about the experience you had with your order. Please contact us here: https://t.co/vlvfJr4nN9. We'll do the needful. ^OS
343708,@AmazonHelp Missing it and arriving late now bc i cancelled the order and placed it again as instructed by your customer service smh 🤦🏽‍♀️,@197800 We'd like to go over your available options. Please contact us here: https://t.co/hApLpMlfHN ^CO
343710,Amazon prime really sucks now like second time a delayed time sensitive package lol tbt to not getting my Halloween stuff and now my dad’s bday stuff ha wow cool,@197800 Oh no! Are we missing the delivery date given in checkout/e-mail? You can find this here: https://t.co/wphuNuhVQM Let us know! ^KN
343712,"@AmazonHelp Yeah, I'll try that again.  It had been working for months and months and then all of a sudden just stopped.",@197801 That's odd. Let us know if the tips ^FR provided resolve the issue. We're here to help! ^TH
343715,"@AmazonHelp So the bulbs are through @81661.  That make any difference?  I can change the name to something like, ""Clown Shoes"" at it works.","@197801 Have you tried these steps, Zach: https://t.co/APJjHpsjdC to help Alexa understand you better? Let us know if this helps! ^FR"
343718,@115833 Any idea why two of our connected bulbs are no longer recognized by name?,@197801 Hmm... That's odd. I would suggest removing and re-adding the bulbs to re-pair them with the device. Keep us posted! ^AD
343720,"@AmazonHelp I've contacted the seller now, I just want to finish knitting a scarf! 😂 Thank you for your help!",@197802 I certainly understand! Let us know if you have any other questions/concerns. We're always happy to help any way we can. ^WJ
343722,"@AmazonHelp Nope, the last email I had was on the 1st of Nov, confirming it's dispatch","@197802 Have you tried to reach us here, Becca: https://t.co/JzP7hlA23B for real-time assistance with this? Keep us posted! ^FR"
343724,Hey @AmazonHelp why hasn't my package arrived yet https://t.co/vCna6aLgfP,@197802 Thanks for reaching out! So sorry you haven't received your yarn! Have you received any e-mails from us about a delay? ^KJ
343726,@119625 pls add subtitles for Agneepath movie.,"@197803 I understand your concern, I've noted your comments and have forwarded your feedback internally. ^PJ"
343728,to esperando ansiosamente a blackfriday da @117086 pra poder comprar milhões de livros que nunca irei ler =D,"@197804 Opa, Vini! A Black Friday está chegando 🙊💛 ^VL"
343730,"@AmazonHelp @197806 Uma dica é escolher um livro para cada lugar. Tipo, o que vc vai ler em casa e outro para ler no onibus.","@197805 Rayssa, amei demais essa dica, vou tentar! ❤ ^DA"
343732,"@117086 Leio vários ao mesmo tempo.  Estou lendo ""Osho - amor, liberdade e solitude"" e estou lendo ""A elite do atraso - Jessé Souza"".","@197806 Olá! Eu nunca consegui ler dois livros ao mesmo tempo. Me diga, qual o secreto? Rs! ^CR"
343761,@AmazonHelp Sorry I still have no update on this return. when I try to call call it asks me to pick the order it is associated but it was a gift order,@163715 Please select any order when contacting us but have the gift order number ready for the associate to look into this for you. ^GA
343764,@AmazonHelp I called I was rudely told returns take 2 weeks was disconnected twice after being out on hold multiple times; I was not called back after the 2nd.  I got an email telling me they will refund if when it arrives.  I have never had a return take more then a week previously.,@163715 Did you have a chance to send us feedback via the survey at the bottom of the e-mail? Information on how refunds are issued may be found on this Help page: https://t.co/VKCObN1WIP ^DO
343762,@AmazonHelp I still see no update on this return.  The lock system is a little real balck box when It comes to tracking.  I thought it would be faster,@163715 We'd like to take a better look at this with you. Please reach out to us via phone/chat here: https://t.co/hApLpMlfHN. ^KP
343768,@AmazonHelp It is a gift return so I don’t see it on that page,@163715 That same email will have a link to track your return. I hope this helps! 2/2 ^BL
343771,@AmazonHelp How long should it take for a return status to update when using a locker?  I dropped it off on 11/2,"@163715 Return times vary, but you can choose to view return/refund status to check the latest updates here: https://t.co/Y5jpI9gRhE ^JE"
343773,@AmazonHelp I don’t see a reason that matches well for the reason.  I tried “no longer needed” but that charges $5,@163715 We'd like to look at available options with you. Please reach out to us via phone/chat here: https://t.co/hApLpM3Ejd ^KP
343775,@AmazonHelp why are you going to charge me $5 to return a gift of which I received a duplicate item because it wasn’t marked as purchased?,@163715 Oh no! Use these steps to create a pre-paid return label: https://t.co/tv0MHd6rQy Let us know if you have further questions! ^KN
343777,@AmazonHelp I just did thanks as answered here: https://t.co/aiW4nKYJBO (I didn't know what Twitter handle to use to being with),"@197807 Please let us know if you have further questions or concerns, David. We're here to help! ^TG"
343779,"@AmazonHelp (UK) Have an essential parcel (track ID Q22628137883) due today &amp; I received email ""delivery failed"". Why? We've been in all day",@197807 I'm sorry you didn't receive your order! Have you reported this to our Customer Support team: https://t.co/JzP7hlA23B? ^ME
343687,@AmazonHelp J'achetais beaucoup chez vous et je suis en Prime mais ça va changer.,@136727 Je suis vraiment désolé pour cette expérience :( ^AR
343782,"@AmazonHelp 1. I was told to just delete items in cart 2. Change all my passwords (amazing email bank) 3.My account was ""wiped"" including all my books",@197808 I'd like someone from our team to take a closer look into this with you. Please enter your info here: https://t.co/QH8SYgwPaq ^NC
343785,@AmazonHelp Im continuously told that the problem is fixed I log in &amp; it's still happening items appear in my cart mysteriously,"@197808 So we can better assist you, can you tell us what troubleshooting steps you've taken so far? ^NC"
343787,Yo @amazonhelp Done w/ U no one takes the time to listen to me &amp; same problems persists #deleteyouraccount 22 new items appeared in my cart,"@197808 I'm sorry for the poor experience. When you spoke with us, what insight or options did we provide? ^CO"
343789,"@AmazonHelp D'accord mais c'est un problème au niveau des livreurs, qui bâclent. Vous n'êtes pas fautifs mais vous répondez, vous! (coucou @132988)",@197809 Sachez que notre service client se tient à votre disposition en cas de besoin. ^FA
343792,@AmazonHelp Je leur ai signalé le problème. À suivre.,@197809 Je vous remercie de votre compréhension. ^ASZ
343790,"@AmazonHelp Bonjour, non, ça arrive tt le temps, ils livrent n'importe comment et ça se sait. J'ai eu mon colis, case closed. Jusqu'au prochain coup...",@197809 Je vous invite à le signaler à notre SAV via: https://t.co/hgIrz98cdI afin que le problème ne se reproduise pas.^FT
343795,"Donc le livreur @132988 a filé mon colis à une dame au hasard dans le bât de la gardienne, qui était fermée. Comme ça. cc @120533","@197809 Bonjour Lauric, je suis sincèrement désolée pour cela. L'avez-vous signalé à notre SAV ? ^MA"
343797,"@AmazonHelp I’m using the app, https://t.co/xwIrO2lHza",@197810 Have you tried uninstalling and reinstalling the app recently? I also recommend restarting your device. ^RA
343799,What the fuck is going on in the wild world of the internet? Is Amazon down for anyone else?,@197810 Are you trying to access https://t.co/nUUp5MLhYl or Amazon.in? Do let us know. We'll troubleshoot accordingly. ^OS
343801,@AmazonHelp You should already know that there are delays and lockers are full and there are anomalies. Don’t you have data?,@197811 We have no insight in your customer account via Twitter. You can inform our customer service about the orders with a delay: https://t.co/xIcdaedBRk My colleagues can check this. Best regards ^MH
343802,@AmazonHelp Get it tomorrow? Never. Get it monday? Never. What should I tell your customer service that I cannot have my any of package on time?,"@197811 Make a complaint for each one which is not delivered on the guaranteed date. That's it. Otherwise, how could we follow up? ^AS"
343805,hey @116316 when will you begin to deliver my packages on time again? why should I continue to pay for prime membership?,"@197811 Hi, is there a current order? Please contact our customer service to take a look at this: https://t.co/ohyvGrpvrY Regards ^TA"
343807,@AmazonHelp M convinced Amazon is jus wastng time n don’t intend 2 refund d amt.hav bn askng ur team 2 cnf my account details 2 whch the transfer is dn,"@197812 As mentiioned earlier, kindly reply to the correspondence which you have received, so that we can assist you. ^JS"
343810,@AmazonHelp As usual no response from the team. A name like Amazon commits speedy delvy but response to cust grievances is conveniently ignored. Beware.,@197812 I would request you to please reply to the email correspondence for better insight about the issue. ^SI
343808,@AmazonHelp It a confirms the refund ref. no. I need to confirm the account dtls 2 whch d same has been credited. Coz no credit to my acctn till 2nd nov,@197812 Kindly reply to the email sent by our team so that we can check and assist you accordingly. ^RI
343814,"@115850 it’s draining to follow up for mere INR 298, n a name like amazon jus make false promises of refund but no action",@197812 We have responded to you here: https://t.co/wtTKbKlfiN. Request you to check. ^MP
343816,@AmazonHelp Already have written it no response from Amazon. Can you explain how much does it take a product to deliver from hyd to blore? 1 month????,"@197813 We value your time, we shall ensure to close this at the earliest. ^CB"
343819,@AmazonHelp When questions are asked no reply from @AmazonHelp.,"@197813 Our team is working to resolve the issue at the earliest, for further insight kindly reply to the email sent to you.^PJ"
343821,@AmazonHelp The mail you guys have sent doesn't contain satisfactory solution,@197813 Please reply to our email and we'll assist you accordingly. ^NR
343823,@AmazonHelp Have replied to the mail,@197813 Thanks a bunch for writing back to our correspondence. We shall review the same and reach out at the earliest. ^CB
343826,@AmazonHelp @AmazonHelp please ask your customer service the steps taken on the issues. I am repeatedly asking on mail and no response from the team,"@197813 I'm sorry to hear this. Without sharing personal account information, could you let us know what happened? ^TH"
343828,"@AmazonHelp The same thing is repeating, can you guys send me mail what is the progress on the package. I don't see any work update.",@197813 reply to the email which you have received from our team for further assistance.  2/2 ^OS
343831,"@AmazonHelp @197813 Contacting Amazon customer care doesn’t help much. It is very much unfortunate that Amazon is involved in “Deceptive Labelling”.

I purchased a product which was advertised &amp; supposed to be Brand New. However, when received it turned out to be a Refurbished Product.",@197814 your details here: https://t.co/cQVomR1pWz and we'll sort this for you at the earliest. 2/2 ^KH
343835,@AmazonHelp It seems that provided URL pertains to Amazon.in instead of https://t.co/lPtuTSQShv.,"@197814 Sorry to hear about this, what did customer service say when you contacted them? ^MI"
343832,"@AmazonHelp Please guys, you guys are postponing the delivery date and asking customer to wait, why Change the delivery daye on the first place","@197813 My apologies for the experience you've had, Vignesh. Kindly reply to the email sent for more information. ^KS"
343840,@AmazonHelp No. Email received,"@197813 If the details are shared with us, we will get back with an update soon. Appreciate your patience. ^BS"
343845,"@AmazonHelp 1 month over, how much more patience you require","@197813 Sorry for the delay, please respond to the email you've received from our team and we'll further look into this. ^SU"
343847,"@AmazonHelp Same reply, how many mails should i send",@197813 that was sent to you by the social media team for any further insight on this. Appreciate your understanding. 2/2 ^NK
343850,@AmazonHelp Not received anything,@197813 for their correspondence. Do let us know for further concern. 2/2 ^KH
343817,"@AmazonHelp The response you provide using those links doesn't give any valuable information to the customer. Just apologize or patience, nothing else","@197813 If the resolution provided earlier doesn't set to your expectations, please write back to us and we will review it. ^MN"
343856,"@AmazonHelp Have replied to the link quite a good number of time, even after reordering as per cc the delivery date is keeping on increasing,","@197813 If you've shared the details using the secured link, we'll look into it and get back to you soon. ^MO"
343859,"@AmazonHelp How much ever we write its looking waste, i don't see any improvement.",@197813 That's quite a remark. We'd like to help you. Please share your details through the below link for further assistance. ^NK
343861,"@AmazonHelp Another promise not delivered properly @AmazonHelp  the time frame is increasing day by day, worst service. https://t.co/5RGAmWzw56",@197813 customer. Write to us here: https://t.co/e9Ybw3D7JW &amp; we'll take necessary actions to make things right. 2/2 ^OS
343867,"@AmazonHelp I do not see any useful information from the Amazon, they have give clarification of the reorder product","@197813 We're unable to verify the details over Twitter, Vignesh. Please respond to the email you received from us. ^JC"
343870,@AmazonHelp No updates from @115850 yet,"@197813 An email has already been sent to you with a reply. Please check it, using this link here: https://t.co/NTkrxpsbHJ ^KA"
343872,"Worst service from@amazonIN, 18days not yet shipped and finally customer service told to cancel and reorder, no policy to register complaint https://t.co/HkHLpto0QJ",@197813 That's strange! I'd like to help you. Please fill this form: https://t.co/beaaDm0muc and I'll contact you soon. ^BV
343874,@AmazonHelp Ouii grâce a vous merci 👍,@197815 Profitez-en :p ^AR
343876,@120533 @120535 merci pour la rapidité je vais pouvoir jouer a #AssassinCreedOrigins 😍😍 https://t.co/zF9hcjBpSq,"@197815 Bonjour, je suis ravie d'apprendre cela. Une soirée pure gaming ce soir? ^BR"
343878,"Actualy #Apnidukan @115850 
THANK YOU!! 
Genuine problm get genuine solutn,suprb customr servc👍🏽
Wn sellr manufctrer rejcts AMAZON hlps 🥂",@197816 We're glad to hear that. We'll continue to provide the best service to our customers. Thank you for acknowledging. ^AS
343880,@AmazonHelp Estoy apunto de cancelarlo y que se grapen las narices los ineptos de Seur con la grapadora.,@197817 por favor ingresa en el siguiente enlace:  https://t.co/OjvUxwnzPe (2/2) ^HC
343885,"@116928 esperando desde el maldito viernes me tienen y parece que ni siquiera hoy lo voy a tener. Ojo, que era Prime! @130687","@197817 Lamento lo sucedido con tu entrega, Silvi. ¿Qué ha sucedido? ^VL"
343892,@AmazonHelp Either deliver to our door! We don’t NEED YOUR SERVICE! The USPS  lines are long &amp; too time consuming!,@197819 Oh no! Can you tell us more w/o sharing acct/order info? Was delivery ever attempted to your home? Is this a recurring issue? ^KN
343894,@AmazonHelp Alles Geklärt Danke für Ihren guten Support ! 🙂,@197820 Gerne :) Und vielen lieben Dank für die Rückmeldung 👍 Lieben Gruß ^NW
343895,@AmazonHelp Hallo ich habe mir am 31 Juli Call of Duty WW2 bei Ihnen vorbestellt und da es nicht ankam am 3 und 4.11 habe ich es abbestellt,"@197820 Hi, konnte dein Anliegen gestern noch abschließend geklärt werden, oder besteht noch Handlungsbedarf? ^MS"
343900,@AmazonHelp Aujourd’hui le 07 le jour de la sorti ( garantie jour de la sortie ),@197821 Le transporteur a-t-il effectué une tentative de livraison aujourd'hui? ^FA
343903,@AmazonHelp Non du tout ! Je me fait livrer dans mon magasin exprès j’y suis tout le temps,@197821 Je suis désolé pour cela. Veuillez le signaler à notre SAV afin qu'une remontée soit faite auprès du transporteur. ^ARC
343905,@AmazonHelp Déjà fait mais franchement déçus de payé plus cher que la concurrence pour même pas être livrer à temps ! #premium,"@197821 Bien que la majorité des colis sont livrés dans les délais, il peut arriver que certains soient retardés. J'en suis navrée. ^FA"
343901,@AmazonHelp Je ne comprend pas @132988 me la livre demain alors qu’elle est précommandé depuis le 20 août ! Ça sert à rien de précommander alors ?!,@197821 Quelle a été la date initiale de la livraison SVP? ^BR
343908,@129009 Je l’ai reçus mais pas ma One X dégouté de @120533 et @132988,"@197821 Bonjour, pourriez-vous nous en dire davantage sur le problème de livraison rencontré je  vous prie? ^BR"
343912,@AmazonHelp I use a blackberry KEYᴼᴺᴱ android device as my main handset kindle app cannot download any books whether owned or from kindle unlimited,@197822 I'm sorry to hear this. Have you had a chance to try uninstalling and reinstalling the Kindle app on your device? ^GR
343913,For the first time ever I am truly disappointed with @115821 and @117634 support. No reply in days and they can't get their app 2 work,"@197822 I'm sorry about your poor experience. Without giving personal details, can you tell us what is going on?  ^JF"
343917,@AmazonHelp Thanks for checking in! The carrier is AMZL US. I am probably just being impatient but i thought by now the status would be out for delivery,@197823 Thanks for letting us know! AMZL deliveries are made until 8 PM. ^WJ
343919,"It has been six hours Amazon. Time to load my Xbox onto a truck and bring it to me!4:30 AM: Package arrived at a carrier facility","@197823 Hi Lenny. Who is the carrier in question? Please keep us posted, we want to ensure you receive your order. ^TP"
343922,@116928 Ese vendedor no ha mejorado su beneficio. Ha perdido a un cliente. :-(,"@197824 Lamento el inconveniente, José. ¿Qué ha sucedido? ^VL"
343926,Updated @117634 app #iOS11 #iphonex most books work- one crashes the app- hmmmm 😕,@197825 I'm sorry for the trouble. Have you tried deleting the book and re-downloading it? ^CO
343928,"@AmazonHelp Payer le premium 49€ par an pour au final se faire livrer quasi moins vite que la livraison classique, ça saoule",@186759 Je vous prie de joindre notre SAV via: https://t.co/hgIrz98cdI afin que l'on puisse y remédier au plus vite s'il vous plaît.
343932,"@132988 au top : un colis sans suivi depuis hier, et personne ne répond... @120533 quand pourrons nous choisir le transporteur ?","@186759 Cela n'est malheureusement pas possible, avez-vous contacté notre SAV par rapport à cette livraison ? ^AR"
343934,@115850 please do not charge for same day delivery if you cant deliver the same day! I have already called your customer support 3 times.,@190845 here: https://t.co/GIJyeYqKE0 and we'll check this for you. (2/2)^YP
343686,@AmazonHelp Oui.,@136727 Quelle était la solution proposée ? ^MA
343938,"@AmazonHelp Hey there is this weird thing going on, I can't proceed to recharge or checkout. Blank screen. Help ! Tried updating but still 👇 https://t.co/CnIGmwXYvj","@197826 I understand your concern, please contact us here: https://t.co/rS49hgaADF so that we can assist you accordingly. ^RI"
343941,@115830 Can't believe one of your delivery drivers left my Xbox One X console outside in the rain. Not very good service and very lazy!! https://t.co/YX5IJxXYiZ,@197827 I am so sorry about this. Were the contents of the parcel affected as well?  ^GR
343944,@119625 So much content but NO support for #Chromecast makes it a bummer. Can't really invest on another device again. Disappointed!,"@197828 We don't have any announcement about Prime Video for other living room devices, but stay tuned. 2/2 ^RI"
344105,Burned myself on dry ice because 4 the 2nd time in 2 wks @117093 didn't label it so u could c what in heck it was without picking it up,"@197842 We'd like to make sure this is addressed, please reach us here: https://t.co/hApLpMlfHN ^AG"
344107,what i ordered vs what i received @115821 @AmazonHelp https://t.co/Uot5MPjKzI,@197843 I'm sorry for the mix-up! Please reach out to us here for available options: https://t.co/hApLpMlfHN ^BH
344109,@AmazonHelp What’s the point of paying for Prime when you can’t get the merch to me when promised? Happening more &amp; more lately. Ridiculous.,@197844 This isn't what we like to see! Can you tell us what the tracking info for your order says here: https://t.co/Y5jpI9gRhE? ^DW
344112,When your @115821 and @501 packages get stolen #blessed #wheresthewine,"@197845 Oh no! Take a look over these tips: https://t.co/yDN1ACY3xB. If you still can't find it, please let us know. ^MB"
344114,Hey @115821 how about a quicken style breakdown of my purchase categories every month so i know where my money went?,@197846 Great question! You can download an order reports by month or year from this page: https://t.co/XoNKMtqANx ^MB
